player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
269183,/player/269183/wisdom-amey/240002,24,2,9/22/23,W. Amey,Wisdom Amey,CB,61,82,975000,500,17,8/11/05,187,75,189,Bologna,31,Serie A,1,RES,66,,4/25/21,2025,27,Italy,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,2700000,,,59,39,52,46,60,66,52,32,65,62,38,41,44,33,54,49,52,64,47,53,58,63,69,60,71,27,62,55,41,41,47,55,56,66,60,7,14,7,12,12,,49+2,49+2,49+2,47,47,47,47,47,47+2,47+2,47+2,50+2,51+2,51+2,51+2,50+2,57+2,58+2,58+2,58+2,57+2,58+2,61+2,61+2,61+2,58+2,16+2
273932,/player/273932/gvidas-gineitis/240002,24,2,9/22/23,G. Gineitis,Gvidas Gineitis,"CM, CDM",61,80,850000,4000,19,4/15/04,187,78,54,Torino,31,Serie A,1,SUB,66,,1/31/22,2026,30,Lithuania,,,,Left,3,2,1,Medium/Medium,Lean (185+),No,2000000,,,64,53,58,59,51,65,42,44,62,67,55,61,58,48,63,61,62,65,54,60,55,58,68,66,66,68,61,50,59,57,53,47,47,51,57,12,9,13,10,5,,58+2,58+2,58+2,58,59,59,59,58,60+2,60+2,60+2,59+2,61+2,61+2,61+2,59+2,56+2,58+2,58+2,58+2,56+2,56+2,57+2,57+2,57+2,56+2,15+2
276754,/player/276754/giacomo-corona/240002,24,2,9/22/23,G. Corona,Giacomo Corona,"ST, RW, LW",61,79,850000,650,19,2/24/04,195,83,1746,Empoli,31,Serie A,1,RES,31,Palermo,,2024,27,Italy,,,,Right,3,3,1,High/Medium,Normal (185+),No,,,,72,59,55,62,40,71,54,58,57,56,59,63,64,55,48,63,70,74,60,55,55,63,74,55,77,58,73,34,58,57,61,55,29,48,44,13,14,9,10,6,,61+2,61+2,61+2,61,61,61,61,61,59+2,59+2,59+2,60+2,55+2,55+2,55+2,60+2,52+2,50+2,50+2,50+2,52+2,51+2,51+2,51+2,51+2,51+2,16+2
277862,/player/277862/filippo-alessio/240002,24,2,9/22/23,F. Alessio,Filippo Alessio,ST,61,79,825000,4000,18,12/24/04,187,81,52,Roma,31,Serie A,1,SUB,62,,7/24/23,2025,27,Italy,,,,Right,3,2,1,Medium/Low,Lean (185+),No,1900000,,,61,62,48,55,23,59,36,67,68,58,44,54,43,44,41,60,60,61,49,57,47,61,73,54,71,63,34,16,55,51,49,58,20,15,23,6,14,12,13,8,,61+2,61+2,61+2,56,58,58,58,56,57+2,57+2,57+2,54+2,51+2,51+2,51+2,54+2,40+2,39+2,39+2,39+2,40+2,39+2,38+2,38+2,38+2,39+2,15+2
271583,/player/271583/giovanni-garofani/240002,24,2,9/22/23,G. Garofani,Giovanni Gabriele Garofani,GK,61,77,750000,6000,20,10/20/02,188,82,45,Juventus,31,Serie A,1,RES,42,,7/1/21,2025,27,Italy,,,,Left,3,1,1,Medium/Medium,Normal (185+),No,1700000,,,,,,,,,12,6,12,25,6,14,14,11,22,19,35,32,33,42,36,44,57,28,63,6,16,7,6,21,15,31,6,13,10,65,64,58,58,65,34,21+2,21+2,21+2,19,20,20,20,19,20+2,20+2,20+2,21+2,20+2,20+2,20+2,21+2,19+2,20+2,20+2,20+2,19+2,18+2,20+2,20+2,20+2,18+2,60+2
273918,/player/273918/vivaldo-semedo/240002,24,2,9/22/23,Vivaldo,Vivaldo Leandro Semedo Moura Sousa,ST,61,77,825000,1000,18,1/28/05,192,85,55,Udinese,31,Serie A,1,RES,20,,8/25/22,2025,38,Portugal,,,,Left,3,2,1,High/Medium,Normal (185+),No,2000000,,,51,60,46,54,33,66,35,64,76,56,51,53,34,30,35,60,45,55,45,53,38,61,79,47,76,51,60,25,60,53,64,54,28,30,25,14,13,10,9,13,,61+2,61+2,61+2,54,57,57,57,54,55+2,55+2,55+2,52+2,50+2,50+2,50+2,52+2,41+2,43+2,43+2,43+2,41+2,40+2,45+2,45+2,45+2,40+2,17+2
271481,/player/271481/sebastian-wade/240002,24,2,9/22/23,S. Wade,Sebastian John Wade Gardiner,"LWB, LM, LB",61,74,750000,5000,20,4/9/03,190,80,54,Torino,31,Serie A,1,SUB,33,,8/13/22,2024,14,England,,,,Left,2,2,1,Medium/Medium,Lean (185+),No,1700000,,,61,32,51,53,64,56,51,30,69,55,34,49,36,40,55,58,65,57,54,58,53,30,63,57,52,31,61,58,45,45,45,58,56,73,70,8,6,10,6,7,,47+2,47+2,47+2,50,49,49,49,50,50+2,50+2,50+2,52+2,53+2,53+2,53+2,52+2,59+2,59+2,59+2,59+2,59+2,61+2,62+2,62+2,62+2,61+2,13+2
264335,/player/264335/daniel-samek/240002,24,2,9/22/23,D. Samek,Daniel Samek,"CDM, CM",61,72,675000,1000,19,2/19/04,184,80,347,Lecce,31,Serie A,1,RES,28,,7/31/22,2027,12,Czech Republic,,,,Right,4,2,1,Medium/Medium,Normal (170-185),No,1400000,,,54,64,67,65,53,59,67,64,56,71,70,67,63,66,70,65,56,53,59,59,70,64,59,65,58,67,54,55,52,61,59,64,49,56,48,12,12,14,6,9,,61+2,61+2,61+2,63,62,62,62,63,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,59+2,60+2,60+2,60+2,59+2,58+2,55+2,55+2,55+2,58+2,15+2
270064,/player/270064/ilario-monterisi/240002,24,2,9/22/23,I. Monterisi,Ilario Monterisi,"RB, CB",61,71,700000,1000,21,12/19/01,190,82,111657,Frosinone,31,Serie A,1,RCB,30,,7/14/23,2027,27,Italy,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,1400000,,,61,30,44,47,63,67,47,26,61,53,32,46,35,32,41,51,55,65,37,60,42,43,69,55,72,24,67,62,32,34,34,43,61,66,63,12,9,9,13,10,,45+2,45+2,45+2,45,44,44,44,45,44+2,44+2,44+2,47+2,47+2,47+2,47+2,47+2,57+2,57+2,57+2,57+2,57+2,59+2,63+2,63+2,63+2,59+2,16+2
254982,/player/254982/michel-ndary-adopo/240002,24,2,9/22/23,M. Adopo,Michel Ndary Adopo,"CM, CDM, CB",61,70,725000,6000,22,7/19/00,187,84,39,Atalanta,31,Serie A,1,SUB,25,,7/1/23,2027,18,France,,,,Right,3,2,1,Medium/Medium,Stocky (185+),No,1400000,,,65,54,60,61,62,64,51,47,60,68,49,63,44,50,64,63,63,66,62,56,50,70,69,49,70,53,64,60,58,56,49,51,60,65,61,12,12,9,11,14,,59+2,59+2,59+2,59,60,60,60,59,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2,60+2,62+2,62+2,62+2,60+2,60+2,63+2,63+2,63+2,60+2,17+2
268466,/player/268466/sergio-kalaj/240002,24,2,9/22/23,S. Kalaj,Sergio Kalaj,CB,61,70,675000,2000,23,1/28/00,193,79,111657,Frosinone,31,Serie A,1,RES,23,,1/13/22,2026,1,Albania,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,1400000,,"Block, Aerial",59,27,42,43,61,67,31,21,58,54,31,38,21,27,55,50,53,63,36,56,44,43,67,64,74,23,55,58,23,32,36,44,59,64,64,11,9,12,7,11,,42+2,42+2,42+2,40,41,41,41,40,41+2,41+2,41+2,44+2,47+2,47+2,47+2,44+2,55+2,57+2,57+2,57+2,55+2,57+2,61+2,61+2,61+2,57+2,15+2
264392,/player/264392/karim-zedadka/240002,24,2,9/22/23,K. Zedadka,Karim Zedadka,"LB, LW, RB",61,67,475000,6000,23,6/9/00,182,67,48,Napoli,31,Serie A,1,RES,31,,7/1/22,2024,18,France,,,,Right,2,2,1,High/Medium,Lean (170-185),No,903000,,,71,53,58,64,57,49,58,50,51,60,45,64,49,52,56,62,68,73,73,53,77,60,52,51,45,55,57,59,56,62,49,49,54,62,57,5,14,9,10,12,,56+2,56+2,56+2,61,59,59,59,61,60+2,60+2,60+2,60+2,59+2,59+2,59+2,60+2,59+2,58+2,58+2,58+2,59+2,59+2,56+2,56+2,56+2,59+2,15+2
194894,/player/194894/francesco-rossi/240002,24,2,9/22/23,F. Rossi,Francesco Rossi,GK,61,61,160000,5000,32,4/27/91,193,83,39,Atalanta,31,Serie A,1,SUB,31,,8/1/09,2024,27,Italy,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,272000,,,,,,,,,19,11,14,17,16,21,22,22,12,19,22,21,55,48,40,47,33,22,25,12,14,27,11,22,14,42,20,17,16,63,62,63,60,62,22,21+2,21+2,21+2,21,21,21,21,21,21+2,21+2,21+2,20+2,20+2,20+2,20+2,20+2,22+2,21+2,21+2,21+2,22+2,22+2,21+2,21+2,21+2,22+2,60+1
272602,/player/272602/valentin-carboni/240002,24,2,9/22/23,V. Carboni,Valentín Carboni,"CAM, ST",60,82,775000,3000,18,3/5/05,178,70,111811,Monza,31,Serie A,1,RES,21,Inter,,2024,52,Argentina,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,,,,59,49,65,60,45,49,56,45,51,70,45,60,61,50,69,64,58,60,47,58,69,62,49,49,49,44,47,26,51,66,59,63,41,54,57,13,8,11,13,7,,55+2,55+2,55+2,58,58,58,58,58,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,53+2,54+2,54+2,54+2,53+2,52+2,49+2,49+2,49+2,52+2,16+2
266236,/player/266236/arijon-ibrahimovic/240002,24,2,9/22/23,A. Ibrahimović,Arijon Ibrahimović,"CAM, LM, LW",60,81,775000,1000,17,12/11/05,176,69,111657,Frosinone,31,Serie A,1,RES,46,FC Bayern München,,2024,21,Germany,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,,59,62,56,64,26,46,55,60,57,57,65,64,64,55,46,67,63,55,72,45,73,65,55,38,48,61,48,24,61,59,60,48,19,23,28,12,12,10,10,8,,59+2,59+2,59+2,60,60,60,60,60,60+2,60+2,60+2,58+2,53+2,53+2,53+2,58+2,43+2,41+2,41+2,41+2,43+2,40+2,37+2,37+2,37+2,40+2,14+2
270976,/player/270976/jeppe-corfitzen/240002,24,2,9/22/23,J. Corfitzen,Jeppe Corfitzen,RW,60,81,775000,1000,18,12/29/04,178,71,347,Lecce,31,Serie A,1,RES,24,,8/30/23,2025,13,Denmark,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,2200000,,,69,56,53,62,24,48,62,57,50,51,51,63,54,56,48,59,71,67,74,56,77,60,55,53,48,51,41,16,60,52,48,42,16,28,24,5,15,5,7,11,,58+2,58+2,58+2,60,58,58,58,60,57+2,57+2,57+2,59+2,51+2,51+2,51+2,59+2,44+2,39+2,39+2,39+2,44+2,42+2,35+2,35+2,35+2,42+2,14+2
254819,/player/254819/kacper-urbanski/240002,24,2,9/22/23,K. Urbański,Kacper Urbański,"CAM, CM",60,79,625000,2000,18,9/7/04,178,58,189,Bologna,31,Serie A,1,RES,82,,7/1/22,2025,37,Poland,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,1500000,,,59,52,57,68,41,37,48,52,36,63,42,67,63,47,53,69,54,63,68,56,79,59,30,51,31,48,38,42,51,58,53,66,42,42,39,12,12,10,10,6,,54+2,54+2,54+2,59,59,59,59,59,60+2,60+2,60+2,59+2,57+2,57+2,57+2,59+2,51+2,50+2,50+2,50+2,51+2,49+2,43+2,43+2,43+2,49+2,15+2
275291,/player/275291/niccolo-pisilli/240002,24,2,9/22/23,N. Pisilli,Niccolò Pisilli,CM,60,78,625000,3000,18,9/23/04,180,75,52,Roma,31,Serie A,1,RES,61,,7/1/22,2026,27,Italy,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,1500000,,,61,57,61,59,50,57,55,54,55,70,48,60,50,56,64,61,63,60,52,61,65,68,57,59,51,54,69,43,58,53,50,50,47,52,57,7,6,10,15,9,,59+2,59+2,59+2,59,60,60,60,59,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,57+2,57+2,57+2,57+2,57+2,56+2,54+2,54+2,54+2,56+2,15+2
278096,/player/278096/lorenzo-amatucci/240002,24,2,9/22/23,L. Amatucci,Lorenzo Amatucci,"CM, CDM, CAM",60,76,625000,4000,19,2/5/04,172,71,110374,Fiorentina,31,Serie A,1,RES,73,,7/1/23,2025,27,Italy,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,1500000,,,59,46,58,60,55,53,44,42,52,67,33,62,45,44,64,61,61,57,59,58,64,57,50,55,46,45,67,55,48,60,49,43,51,59,56,11,11,11,9,6,,53+2,53+2,53+2,56,56,56,56,56,58+2,58+2,58+2,57+2,60+2,60+2,60+2,57+2,56+2,59+2,59+2,59+2,56+2,56+2,56+2,56+2,56+2,56+2,15+2
273928,/player/273928/ange-caumenan-nguessan/240002,24,2,9/22/23,A. N'Guessan,Caumenan Ange Emmanu N'Guessan,"CB, RB",60,75,550000,3000,19,9/1/03,188,78,54,Torino,31,Serie A,1,RES,94,,1/28/23,2026,18,France,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,1300000,,,71,32,50,58,58,62,55,21,60,53,32,56,45,28,55,58,71,71,65,60,58,56,71,57,62,29,65,58,42,45,40,55,55,61,60,8,14,14,11,12,,49+2,49+2,49+2,52,50,50,50,52,51+2,51+2,51+2,54+2,52+2,52+2,52+2,54+2,59+2,57+2,57+2,57+2,59+2,59+2,60+2,60+2,60+2,59+2,17+2
277734,/player/277734/alexandru-borbei/240002,24,2,9/22/23,A. Borbei,Alexandru Borbei,GK,60,75,525000,1000,20,6/27/03,183,77,347,Lecce,31,Serie A,1,SUB,98,,7/1/23,2025,39,Romania,,,,Right,2,1,1,Medium/Medium,Normal (170-185),No,1300000,,,,,,,,,13,6,15,27,8,15,11,12,26,11,34,32,42,52,49,47,43,22,44,7,15,8,7,40,16,28,7,15,15,59,63,62,61,55,33,21+2,21+2,21+2,21,22,22,22,21,23+2,23+2,23+2,22+2,23+2,23+2,23+2,22+2,20+2,21+2,21+2,21+2,20+2,20+2,19+2,19+2,19+2,20+2,59+2
259973,/player/259973/pietro-boer/240002,24,2,9/22/23,P. Boer,Pietro Boer,GK,60,73,525000,4000,21,5/12/02,193,80,52,Roma,31,Serie A,1,RES,63,,10/1/20,2024,27,Italy,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,1200000,,,,,,,,,12,6,13,19,5,5,10,12,24,17,33,24,22,41,27,44,56,24,63,7,19,14,4,24,12,28,7,11,11,61,62,59,58,66,29,20+2,20+2,20+2,16,17,17,17,16,17+2,17+2,17+2,18+2,19+2,19+2,19+2,18+2,18+2,20+2,20+2,20+2,18+2,18+2,21+2,21+2,21+2,18+2,59+2
271198,/player/271198/medon-berisha/240002,24,2,9/22/23,M. Berisha,Medon Berisha,CM,59,78,575000,2000,19,10/21/03,186,81,347,Lecce,31,Serie A,1,RES,18,,8/18/22,2024,219,Kosovo,,,,Right,4,2,1,Medium/Medium,Normal (185+),No,1400000,,,57,47,58,58,53,63,41,44,54,66,38,57,63,60,66,63,65,50,56,64,45,59,62,59,63,46,70,57,39,54,49,44,45,57,53,11,15,8,6,7,,53+2,53+2,53+2,54,55,55,55,54,57+2,57+2,57+2,56+2,59+2,59+2,59+2,56+2,56+2,60+2,60+2,60+2,56+2,56+2,57+2,57+2,57+2,56+2,16+2
264408,/player/264408/axel-guessand/240002,24,2,9/22/23,A. Guessand,Axel Thurel Sahuye Guessand,CB,59,77,550000,700,18,11/6/04,192,72,55,Udinese,31,Serie A,1,RES,5,,7/1/22,2027,18,France,,,,Left,2,2,1,Medium/High,Normal (185+),No,1300000,,Slide Tackle,63,27,40,46,59,61,33,24,57,56,18,40,34,26,35,53,65,61,45,55,57,43,66,53,66,20,55,59,27,28,31,39,59,62,55,13,8,5,14,15,,43+2,43+2,43+2,43,42,42,42,43,42+2,42+2,42+2,44+2,44+2,44+2,44+2,44+2,54+2,54+2,54+2,54+2,54+2,55+2,59+2,59+2,59+2,55+2,17+2
272776,/player/272776/leandre-kuavita/240002,24,2,9/22/23,L. Kuavita,Léandre Filipe Kuavita,CM,59,73,525000,1000,19,5/31/04,180,68,110556,Genoa,31,Serie A,1,RES,48,Standard Liège,,2024,7,Belgium,,,,Left,3,2,1,Medium/Medium,Lean (170-185),No,,,,62,57,55,63,54,68,45,58,60,62,51,63,56,51,59,65,62,62,55,56,65,60,71,63,71,53,65,53,61,51,48,68,52,54,51,8,13,9,11,6,,61+2,61+2,61+2,59,60,60,60,59,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,56+2,58+2,58+2,58+2,56+2,56+2,58+2,58+2,58+2,56+2,15+2
271921,/player/271921/gabriele-guarino/240002,24,2,9/22/23,G. Guarino,Gabriele Guarino,CB,58,74,500000,900,19,4/14/04,186,77,1746,Empoli,31,Serie A,1,SUB,14,,7/1/23,2028,27,Italy,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,1200000,,,58,28,37,40,59,65,32,22,60,40,27,36,34,31,36,40,62,55,40,51,46,44,72,60,72,21,54,62,24,39,43,50,56,62,53,6,14,9,8,10,,40+2,40+2,40+2,38,38,38,38,38,38+2,38+2,38+2,40+2,41+2,41+2,41+2,40+2,50+2,51+2,51+2,51+2,50+2,53+2,58+2,58+2,58+2,53+2,14+2
270705,/player/270705/justin-ferizaj/240002,24,2,9/22/23,J. Ferizaj,Justin Ferizaj,CM,57,78,525000,750,18,1/13/05,172,74,111657,Frosinone,31,Serie A,1,RES,15,,8/22/23,2028,25,Republic of Ireland,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,1500000,,Flair,66,50,55,59,49,55,45,51,41,59,39,58,49,47,55,59,61,70,64,53,65,50,41,70,48,50,56,51,54,60,49,65,54,46,45,14,5,14,6,14,,53+2,53+2,53+2,57,56,56,56,57,58+2,58+2,58+2,57+2,57+2,57+2,57+2,57+2,55+2,54+2,54+2,54+2,55+2,54+2,50+2,50+2,50+2,54+2,15+2
263714,/player/263714/ed-mcjannet/240002,24,2,9/22/23,E. McJannet,Ed McJannett,"CAM, CM",57,77,450000,2000,19,1/25/04,177,69,347,Lecce,31,Serie A,1,RES,31,,1/31/23,2025,25,Republic of Ireland,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,1300000,,,62,51,54,61,40,44,51,54,52,55,40,61,52,50,52,60,60,64,58,64,74,61,44,44,42,39,47,36,52,60,51,60,45,36,32,14,9,15,9,7,,56+2,56+2,56+2,57,58,58,58,57,57+2,57+2,57+2,57+2,54+2,54+2,54+2,57+2,48+2,47+2,47+2,47+2,48+2,47+2,44+2,44+2,44+2,47+2,16+2
274702,/player/274702/luca-lipani/240002,24,2,9/22/23,L. Lipani,Luca Lipani,"CDM, CM",56,79,425000,700,18,5/18/05,187,78,111974,Sassuolo,31,Serie A,1,RES,35,,8/8/23,2024,27,Italy,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,1100000,,,62,44,55,50,52,63,48,35,46,60,39,48,49,33,56,50,60,63,52,56,48,57,56,65,63,50,61,49,54,57,41,53,52,55,53,6,12,7,10,8,,50+2,50+2,50+2,52,52,52,52,52,53+2,53+2,53+2,53+2,55+2,55+2,55+2,53+2,55+2,55+2,55+2,55+2,55+2,54+2,54+2,54+2,54+2,54+2,14+2
257299,/player/257299/iwo-kaczmarski/240002,24,2,9/22/23,I. Kaczmarski,Iwo Kaczmarski,"CDM, CM",56,74,350000,900,19,4/16/04,183,73,1746,Empoli,31,Serie A,1,RES,37,,7/1/23,2025,37,Poland,,,,Right,3,3,1,Medium/High,Lean (170-185),No,849000,,,60,42,54,59,50,61,46,37,53,60,36,60,51,40,53,56,64,57,72,55,65,49,58,67,56,44,66,54,55,56,47,49,47,49,46,11,10,11,14,14,,51+2,51+2,51+2,55,54,54,54,55,56+2,56+2,56+2,56+2,56+2,56+2,56+2,56+2,54+2,55+2,55+2,55+2,54+2,53+2,53+2,53+2,53+2,53+2,17+2
275327,/player/275327/lovro-stubljar/240002,24,2,9/22/23,L. Štubljar,Lovro Štubljar,GK,56,72,325000,500,18,8/9/04,191,86,1746,Empoli,31,Serie A,1,RES,40,,7/1/22,2028,44,Slovenia,,,,Left,1,1,1,Medium/Medium,Lean (185+),No,788000,,,,,,,,,13,7,12,19,9,14,11,10,29,17,21,22,24,52,30,45,47,29,55,8,26,7,8,38,14,36,8,14,15,55,59,60,51,54,21,21+2,21+2,21+2,19,21,21,21,19,21+2,21+2,21+2,21+2,23+2,23+2,23+2,21+2,19+2,22+2,22+2,22+2,19+2,18+2,21+2,21+2,21+2,18+2,55+2
264856,/player/264856/antonio-tikvic/240002,24,2,9/22/23,A. Tikvic,Antonio Tikvić,CB,56,68,325000,1000,19,4/21/04,195,89,55,Udinese,31,Serie A,1,RES,16,,9/1/23,2028,21,Germany,,,,Left,2,2,1,Medium/Medium,Normal (185+),No,650000,,,44,26,35,35,56,70,27,19,54,40,29,33,29,20,36,35,43,45,35,48,37,39,65,59,82,24,53,54,25,37,34,45,55,58,56,12,14,9,10,11,,37+2,37+2,37+2,34,34,34,34,34,35+2,35+2,35+2,36+2,39+2,39+2,39+2,36+2,47+2,49+2,49+2,49+2,47+2,49+2,56+2,56+2,56+2,49+2,16+2
271420,/player/271420/nicola-bagnolini/240002,24,2,9/22/23,N. Bagnolini,Nicola Bagnolini,GK,55,73,300000,1000,19,3/14/04,193,78,189,Bologna,31,Serie A,1,RES,23,,7/1/22,2026,27,Italy,,,,Right,1,1,1,Medium/Medium,Normal (185+),No,728000,,,,,,,,,9,8,9,32,7,11,9,15,28,18,31,38,32,44,41,45,54,30,67,8,22,9,9,32,18,30,7,12,12,52,57,60,53,56,34,23+2,23+2,23+2,20,22,22,22,20,23+2,23+2,23+2,22+2,24+2,24+2,24+2,22+2,20+2,23+2,23+2,23+2,20+2,19+2,21+2,21+2,21+2,19+2,54+2
257580,/player/257580/federico-brancolini/240002,24,2,9/22/23,F. Brancolini,Federico Brancolini,GK,55,67,275000,1000,21,7/14/01,192,78,347,Lecce,31,Serie A,1,RES,21,,7/1/22,2027,27,Italy,,,,Right,1,1,1,Medium/Medium,Lean (185+),No,550000,,,,,,,,,14,7,10,29,8,5,14,11,27,11,21,32,30,47,26,47,47,22,59,7,27,8,8,38,18,25,5,10,11,51,57,62,58,54,25,20+2,20+2,20+2,18,20,20,20,18,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,18+2,21+2,21+2,21+2,18+2,17+2,20+2,20+2,20+2,17+2,54+2
271957,/player/271957/hubert-idasiak/240002,24,2,9/22/23,H. Idasiak,Hubert Dawid Idasiak,GK,55,66,250000,3000,21,2/3/02,188,82,48,Napoli,31,Serie A,1,RES,16,,7/1/22,2024,37,Poland,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,475000,,,,,,,,,14,7,12,24,7,10,14,13,27,19,16,26,36,48,33,42,46,19,56,6,19,13,6,45,12,22,5,12,10,56,55,56,55,55,20,20+2,20+2,20+2,19,21,21,21,19,23+2,23+2,23+2,20+2,24+2,24+2,24+2,20+2,18+2,22+2,22+2,22+2,18+2,17+2,20+2,20+2,20+2,17+2,54+2
278032,/player/278032/christos-mandas/240002,24,2,9/22/23,C. Mandas,Christos Mandas,GK,55,62,220000,3000,21,9/17/01,189,73,46,Lazio,31,Serie A,1,SUB,35,,9/1/23,2028,22,Greece,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,418000,,,,,,,,,11,8,10,26,7,12,12,12,20,10,22,25,39,52,34,38,39,23,45,5,19,14,7,28,18,31,5,10,12,50,52,51,57,61,23,19+2,19+2,19+2,18,19,19,19,18,20+2,20+2,20+2,19+2,20+2,20+2,20+2,19+2,18+2,20+2,20+2,20+2,18+2,18+2,18+2,18+2,18+2,18+2,54+2
276899,/player/276899/zinedin-smajlovic/240002,24,2,9/22/23,Z. Smajlović,Zinedin Smajlović,CB,52,68,190000,1000,19,12/20/03,191,87,347,Lecce,31,Serie A,1,RES,26,,7/19/23,2026,46,Sweden,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,461000,,,64,31,33,40,49,63,26,26,58,42,30,37,28,29,40,41,65,64,42,49,44,48,70,47,71,27,59,45,16,22,44,35,50,49,44,6,14,10,12,11,,41+2,41+2,41+2,37,37,37,37,37,36+2,36+2,36+2,39+2,38+2,38+2,38+2,39+2,45+2,46+2,46+2,46+2,45+2,47+2,52+2,52+2,52+2,47+2,15+2
272392,/player/272392/matteo-fiorenza/240002,24,2,9/22/23,M. Fiorenza,Matteo Fiorenza,GK,48,60,100000,2000,20,6/15/03,195,88,54,Torino,31,Serie A,1,RES,73,,10/22/22,2026,27,Italy,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,190000,,,,,,,,,15,10,15,21,10,10,14,14,26,19,25,27,22,44,20,35,53,22,69,7,17,11,9,31,18,22,8,11,13,50,51,47,41,47,26,21+2,21+2,21+2,19,20,20,20,19,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,18+2,21+2,21+2,21+2,18+2,18+2,21+2,21+2,21+2,18+2,47+2
215698,/player/215698/mike-maignan/230002,23,2,9/26/22,M. Maignan,Mike Maignan,GK,87,90,80000000,90000,26,7/3/95,191,89,47,Milan,31,Serie A,1,GK,16,,7/1/21,2026,18,France,1335,SUB,16,Right,4,1,2,Medium/Medium,Normal (185+),Yes,142000000,,"Leadership, GK Long Throw, Comes For Crosses",,,,,,,18,15,17,57,16,31,38,16,53,40,50,53,41,85,56,64,74,39,78,20,35,25,15,61,15,66,23,16,19,85,82,85,85,89,51,38+2,38+2,38+2,38,41,41,41,38,44+2,44+2,44+2,42+2,45+2,45+2,45+2,42+2,36+2,41+2,41+2,41+2,36+2,34+2,35+2,35+2,35+2,34+2,85+2
231478,/player/231478/lautaro-martinez/230002,23,2,9/26/22,L. Martínez,Lautaro Javier Martínez,ST,86,90,98500000,110000,24,8/22/97,174,72,44,Inter,31,Serie A,1,LS,10,,7/5/18,2026,52,Argentina,1369,ST,22,Right,4,4,3,High/Medium,Unique,Yes,169900000,#Acrobat,"Flair, Outside Foot Shot, Technical Dribbler (AI)",83,83,72,85,48,84,58,88,84,76,90,84,78,54,73,86,86,80,86,89,89,80,89,80,84,76,90,45,86,80,74,86,55,31,44,11,8,8,8,13,,85+3,85+3,85+3,82,84,84,84,82,82+3,82+3,82+3,80+3,76+3,76+3,76+3,80+3,65+3,66+3,66+3,66+3,65+3,63+3,62+3,62+3,62+3,63+3,19+3
